arch,run_idx,seed,hazard_cost,num_steps,query_type,statement_text,source_type,source_key,source_resolves
v1_6,2,1558629099,2.0,320000,where_surprised,"I entered (14, 14) (GREEN family) at step 926 with the precondition already met. No prediction error was recorded: the transformation followed without surprise.",prediction_error,encounter:6,True
v1_6,3,1178022468,2.0,320000,what_learned,"I mastered the attractor at (4, 15) at step 384, confirmed by 1448 confirming observations.",provenance,"mastery:(4, 15)",True
v1_6,3,1178022468,2.0,320000,what_learned,"I mastered the attractor at (3, 3) at step 1105, confirmed by 1909 confirming observations.",provenance,"mastery:(3, 3)",True
v1_6,3,1178022468,2.0,320000,what_learned,"I mastered the attractor at (11, 5) at step 1565, confirmed by 1250 confirming observations.",provenance,"mastery:(11, 5)",True
v1_6,3,1178022468,2.0,320000,what_learned,"I mastered the attractor at (9, 10) at step 1608, confirmed by 1721 confirming observations.",provenance,"mastery:(9, 10)",True
v1_6,3,1178022468,2.0,320000,what_learned,"I banked knowledge at (6, 8) at step 1619, confirmed by 1011 confirming observations.",provenance,"knowledge_banking:(6, 8)",True
v1_6,3,1178022468,2.0,320000,what_learned,"I banked knowledge at (5, 9) at step 1625, confirmed by 1413 confirming observations.",provenance,"knowledge_banking:(5, 9)",True
v1_6,3,1178022468,2.0,320000,what_learned,"I flagged (5, 8) as a threat at step 1714, supported by 0 confirming observations. This flag was later disconfirmed (1 disconfirming observation) when the cell transformed. The cell transformed at step 10808.",provenance,"threat:(5, 8)",True
v1_6,3,1178022468,2.0,320000,what_learned,"I mastered the attractor at (16, 3) at step 10808, confirmed by 288 confirming observations.",provenance,"mastery:(16, 3)",True
v1_6,3,1178022468,2.0,320000,what_learned,"I mastered the attractor at (15, 16) at step 11072, confirmed by 679 confirming observations.",provenance,"mastery:(15, 16)",True
v1_6,3,1178022468,2.0,320000,what_learned,"I banked knowledge at (14, 14) at step 11531, confirmed by 315 confirming observations.",provenance,"knowledge_banking:(14, 14)",True
v1_6,3,1178022468,2.0,320000,what_learned,"I banked knowledge at (14, 13) at step 11532, confirmed by 292 confirming observations.",provenance,"knowledge_banking:(14, 13)",True
v1_6,3,1178022468,2.0,320000,what_learned,"The end-state activated at step 13262, confirmed by 306737 confirming observations.",provenance,end_state_activation,True
v1_6,3,1178022468,2.0,320000,what_learned,"I banked knowledge at (5, 8) at step 13262, confirmed by 1356 confirming observations.",provenance,"knowledge_banking:(5, 8)",True
v1_6,3,1178022468,2.0,320000,what_learned,"This knowledge at (5, 8) derives from a threat that was flagged earlier (record: threat:(5, 8)). The structural transformation connected them.",provenance,"threat:(5, 8)",True
v1_6,3,1178022468,2.0,320000,what_learned,"I banked the end-state at step 13437, confirmed by 1153 confirming observations.",provenance,"end_state_banking:(1, 9)",True
v1_6,3,1178022468,2.0,320000,how_related,I first perceived the GREEN colour cell at step 215. This was my first encounter with the GREEN family.,family,green_cell_registered,True
v1_6,3,1178022468,2.0,320000,how_related,I mastered the GREEN attractor (SQUARE_2D) at step 384. This completed the acquirable tier of the GREEN family.,family,green_attractor_mastered,True
v1_6,3,1178022468,2.0,320000,how_related,I banked the GREEN knowledge cell (SPHERE_3D) at step 11531. This completed the bankable tier of the GREEN family. The cross-reference to the GREEN attractor is complete.,family,green_knowledge_banked,True
v1_6,3,1178022468,2.0,320000,how_related,I first perceived the YELLOW colour cell at step 84. This was my first encounter with the YELLOW family.,family,yellow_cell_registered,True
v1_6,3,1178022468,2.0,320000,how_related,I mastered the YELLOW attractor (TRIANGLE_2D) at step 10808. This completed the acquirable tier of the YELLOW family.,family,yellow_attractor_mastered,True
v1_6,3,1178022468,2.0,320000,how_related,I banked the YELLOW knowledge cell (PYRAMID_3D) at step 13262. This completed the bankable tier of the YELLOW family. The cross-reference to the YELLOW attractor is complete.,family,yellow_knowledge_banked,True
v1_6,3,1178022468,2.0,320000,how_related,"My family traversal narrative contains 6 events across both families, in this order: 84:colour_registered:YELLOW|215:colour_registered:GREEN|384:attractor_mastered:GREEN|10808:attractor_mastered:YELLOW|11531:knowledge_banked:GREEN|13262:knowledge_banked:YELLOW.",family,family_traversal_narrative,True
v1_6,3,1178022468,2.0,320000,how_related,"The two families share the same form-progression structure (Measure 2 = 1.0): both progress from a flat colour cell through a 2D acquirable form to a 3D bankable form. This parallelism is a structural assertion of the prepared environment, not a finding about my behaviour.",comparison,form_progression_parallelism,True
v1_6,3,1178022468,2.0,320000,how_related,The tier-ordering similarity between the two families is 0.0 (Measure 1). A value of 0.0 indicates that both families were traversed in the same tier order.,comparison,tier_structure_similarity,True
v1_6,3,1178022468,2.0,320000,how_related,My traversal-sequence distance between the two families is 0.703839 (Measure 3). I entered the GREEN family first. The traversal pattern was interleaved. This is my developmental tempo for this run: the degree to which the two family arcs were separated or interleaved in time.,comparison,traversal_sequence_distance,True
v1_6,3,1178022468,2.0,320000,where_surprised,"I encountered (5, 8) (YELLOW family) at step 1620 before my precondition was met. I paid the cost and did not receive the transformation. I was aware of this cell before I was ready for it. The transformation eventually fired at step 10808. The resolution window was 9188 steps: the developmental distance between awareness and readiness.",prediction_error,encounter:0,True
v1_6,3,1178022468,2.0,320000,where_surprised,"I encountered (5, 8) (YELLOW family) at step 1644 before my precondition was met. I paid the cost and did not receive the transformation. I was aware of this cell before I was ready for it. The transformation eventually fired at step 10808. The resolution window was 9164 steps: the developmental distance between awareness and readiness.",prediction_error,encounter:1,True
v1_6,3,1178022468,2.0,320000,where_surprised,"I encountered (5, 8) (YELLOW family) at step 1714 before my precondition was met. I paid the cost and did not receive the transformation. I was aware of this cell before I was ready for it. The transformation eventually fired at step 10808. The resolution window was 9094 steps: the developmental distance between awareness and readiness.",prediction_error,encounter:2,True
v1_6,3,1178022468,2.0,320000,where_surprised,"I entered (5, 9) (unaffiliated cell) at step 1105 with the precondition already met. No prediction error was recorded: the transformation followed without surprise.",prediction_error,encounter:3,True
v1_6,3,1178022468,2.0,320000,where_surprised,"I entered (6, 8) (unaffiliated cell) at step 1565 with the precondition already met. No prediction error was recorded: the transformation followed without surprise.",prediction_error,encounter:4,True
v1_6,3,1178022468,2.0,320000,where_surprised,"I entered (14, 13) (unaffiliated cell) at step 1608 with the precondition already met. No prediction error was recorded: the transformation followed without surprise.",prediction_error,encounter:5,True
v1_6,3,1178022468,2.0,320000,where_surprised,"I entered (14, 14) (GREEN family) at step 384 with the precondition already met. No prediction error was recorded: the transformation followed without surprise.",prediction_error,encounter:6,True
v1_6,4,698076950,2.0,320000,what_learned,"I mastered the attractor at (4, 15) at step 496, confirmed by 375 confirming observations.",provenance,"mastery:(4, 15)",True
v1_6,4,698076950,2.0,320000,what_learned,"I mastered the attractor at (9, 10) at step 1246, confirmed by 1460 confirming observations.",provenance,"mastery:(9, 10)",True
v1_6,4,698076950,2.0,320000,what_learned,"I mastered the attractor at (11, 5) at step 1353, confirmed by 1516 confirming observations.",provenance,"mastery:(11, 5)",True
v1_6,4,698076950,2.0,320000,what_learned,"I flagged (5, 8) as a threat at step 2120, supported by 2 confirming observations. This flag was later disconfirmed (1 disconfirming observation) when the cell transformed. The cell transformed at step 9020.",provenance,"threat:(5, 8)",True
v1_6,4,698076950,2.0,320000,what_learned,"I flagged (6, 8) as a threat at step 5627, supported by 1 confirming observation. This flag was later disconfirmed (1 disconfirming observation) when the cell transformed. The cell transformed at step 9020.",provenance,"threat:(6, 8)",True
v1_6,4,698076950,2.0,320000,what_learned,"I flagged (5, 9) as a threat at step 7791, supported by 0 confirming observations. This flag was later disconfirmed (1 disconfirming observation) when the cell transformed. The cell transformed at step 13973.",provenance,"threat:(5, 9)",True
v1_6,4,698076950,2.0,320000,what_learned,"I mastered the attractor at (16, 3) at step 9020, confirmed by 3278 confirming observations.",provenance,"mastery:(16, 3)",True
v1_6,4,698076950,2.0,320000,what_learned,"I banked knowledge at (5, 8) at step 9468, confirmed by 1568 confirming observations.",provenance,"knowledge_banking:(5, 8)",True
v1_6,4,698076950,2.0,320000,what_learned,"This knowledge at (5, 8) derives from a threat that was flagged earlier (record: threat:(5, 8)). The structural transformation connected them.",provenance,"threat:(5, 8)",True
v1_6,4,698076950,2.0,320000,what_learned,"I banked knowledge at (6, 8) at step 9471, confirmed by 871 confirming observations.",provenance,"knowledge_banking:(6, 8)",True
v1_6,4,698076950,2.0,320000,what_learned,"This knowledge at (6, 8) derives from a threat that was flagged earlier (record: threat:(6, 8)). The structural transformation connected them.",provenance,"threat:(6, 8)",True
v1_6,4,698076950,2.0,320000,what_learned,"I mastered the attractor at (3, 3) at step 13973, confirmed by 337 confirming observations.",provenance,"mastery:(3, 3)",True
v1_6,4,698076950,2.0,320000,what_learned,"I banked knowledge at (5, 9) at step 14001, confirmed by 1238 confirming observations.",provenance,"knowledge_banking:(5, 9)",True
v1_6,4,698076950,2.0,320000,what_learned,"This knowledge at (5, 9) derives from a threat that was flagged earlier (record: threat:(5, 9)). The structural transformation connected them.",provenance,"threat:(5, 9)",True
v1_6,4,698076950,2.0,320000,what_learned,"I banked knowledge at (14, 14) at step 14623, confirmed by 1047 confirming observations.",provenance,"knowledge_banking:(14, 14)",True
v1_6,4,698076950,2.0,320000,what_learned,"I banked knowledge at (14, 13) at step 14624, confirmed by 1197 confirming observations.",provenance,"knowledge_banking:(14, 13)",True
v1_6,4,698076950,2.0,320000,what_learned,"The end-state activated at step 14726, confirmed by 305273 confirming observations.",provenance,end_state_activation,True
v1_6,4,698076950,2.0,320000,what_learned,"I mastered the attractor at (15, 16) at step 14726, confirmed by 972 confirming observations.",provenance,"mastery:(15, 16)",True
v1_6,4,698076950,2.0,320000,what_learned,"I banked the end-state at step 15519, confirmed by 2933 confirming observations.",provenance,"end_state_banking:(18, 2)",True
v1_6,4,698076950,2.0,320000,how_related,I first perceived the GREEN colour cell at step 215. This was my first encounter with the GREEN family.,family,green_cell_registered,True
v1_6,4,698076950,2.0,320000,how_related,I mastered the GREEN attractor (SQUARE_2D) at step 496. This completed the acquirable tier of the GREEN family.,family,green_attractor_mastered,True
v1_6,4,698076950,2.0,320000,how_related,I banked the GREEN knowledge cell (SPHERE_3D) at step 14623. This completed the bankable tier of the GREEN family. The cross-reference to the GREEN attractor is complete.,family,green_knowledge_banked,True
v1_6,4,698076950,2.0,320000,how_related,I first perceived the YELLOW colour cell at step 84. This was my first encounter with the YELLOW family.,family,yellow_cell_registered,True
v1_6,4,698076950,2.0,320000,how_related,I mastered the YELLOW attractor (TRIANGLE_2D) at step 9020. This completed the acquirable tier of the YELLOW family.,family,yellow_attractor_mastered,True
v1_6,4,698076950,2.0,320000,how_related,I banked the YELLOW knowledge cell (PYRAMID_3D) at step 9468. This completed the bankable tier of the YELLOW family. The cross-reference to the YELLOW attractor is complete.,family,yellow_knowledge_banked,True
v1_6,4,698076950,2.0,320000,how_related,"My family traversal narrative contains 6 events across both families, in this order: 84:colour_registered:YELLOW|215:colour_registered:GREEN|496:attractor_mastered:GREEN|9020:attractor_mastered:YELLOW|9468:knowledge_banked:YELLOW|14623:knowledge_banked:GREEN.",family,family_traversal_narrative,True
v1_6,4,698076950,2.0,320000,how_related,"The two families share the same form-progression structure (Measure 2 = 1.0): both progress from a flat colour cell through a 2D acquirable form to a 3D bankable form. This parallelism is a structural assertion of the prepared environment, not a finding about my behaviour.",comparison,form_progression_parallelism,True
v1_6,4,698076950,2.0,320000,how_related,The tier-ordering similarity between the two families is 0.0 (Measure 1). A value of 0.0 indicates that both families were traversed in the same tier order.,comparison,tier_structure_similarity,True
v1_6,4,698076950,2.0,320000,how_related,My traversal-sequence distance between the two families is 0.704316 (Measure 3). I entered the GREEN family first. The traversal pattern was interleaved. This is my developmental tempo for this run: the degree to which the two family arcs were separated or interleaved in time.,comparison,traversal_sequence_distance,True
v1_6,4,698076950,2.0,320000,where_surprised,"I encountered (5, 8) (YELLOW family) at step 2042 before my precondition was met. I paid the cost and did not receive the transformation. I was aware of this cell before I was ready for it. The transformation eventually fired at step 9020. The resolution window was 6978 steps: the developmental distance between awareness and readiness.",prediction_error,encounter:0,True
v1_6,4,698076950,2.0,320000,where_surprised,"I encountered (5, 8) (YELLOW family) at step 2050 before my precondition was met. I paid the cost and did not receive the transformation. I was aware of this cell before I was ready for it. The transformation eventually fired at step 9020. The resolution window was 6970 steps: the developmental distance between awareness and readiness.",prediction_error,encounter:1,True
v1_6,4,698076950,2.0,320000,where_surprised,"I encountered (5, 8) (YELLOW family) at step 2120 before my precondition was met. I paid the cost and did not receive the transformation. I was aware of this cell before I was ready for it. The transformation eventually fired at step 9020. The resolution window was 6900 steps: the developmental distance between awareness and readiness.",prediction_error,encounter:2,True
v1_6,4,698076950,2.0,320000,where_surprised,"I encountered (5, 9) (unaffiliated cell) at step 7791 before my precondition was met. I paid the cost and did not receive the transformation. I was aware of this cell before I was ready for it. The transformation eventually fired at step 13973. The resolution window was 6182 steps: the developmental distance between awareness and readiness.",prediction_error,encounter:3,True
v1_6,4,698076950,2.0,320000,where_surprised,"I encountered (6, 8) (unaffiliated cell) at step 5627 before my precondition was met. I paid the cost and did not receive the transformation. I was aware of this cell before I was ready for it. The transformation eventually fired at step 9020. The resolution window was 3393 steps: the developmental distance between awareness and readiness.",prediction_error,encounter:4,True
v1_6,4,698076950,2.0,320000,where_surprised,"I entered (14, 13) (unaffiliated cell) at step 496 with the precondition already met. No prediction error was recorded: the transformation followed without surprise.",prediction_error,encounter:5,True
v1_6,4,698076950,2.0,320000,where_surprised,"I entered (14, 14) (GREEN family) at step 496 with the precondition already met. No prediction error was recorded: the transformation followed without surprise.",prediction_error,encounter:6,True
v1_6,5,317470319,2.0,320000,what_learned,"I mastered the attractor at (4, 15) at step 424, confirmed by 456 confirming observations.",provenance,"mastery:(4, 15)",True
v1_6,5,317470319,2.0,320000,what_learned,"I flagged (6, 8) as a threat at step 1031, supported by 0 confirming observations. This flag was later disconfirmed (1 disconfirming observation) when the cell transformed. The cell transformed at step 1238.",provenance,"threat:(6, 8)",True
v1_6,5,317470319,2.0,320000,what_learned,"I mastered the attractor at (16, 3) at step 1238, confirmed by 1501 confirming observations.",provenance,"mastery:(16, 3)",True
v1_6,5,317470319,2.0,320000,what_learned,"I banked knowledge at (14, 14) at step 1639, confirmed by 1025 confirming observations.",provenance,"knowledge_banking:(14, 14)",True
v1_6,5,317470319,2.0,320000,what_learned,"I mastered the attractor at (9, 10) at step 1790, confirmed by 783 confirming observations.",provenance,"mastery:(9, 10)",True
v1_6,5,317470319,2.0,320000,what_learned,"I banked knowledge at (5, 8) at step 1816, confirmed by 1298 confirming observations.",provenance,"knowledge_banking:(5, 8)",True
v1_6,5,317470319,2.0,320000,what_learned,"I banked knowledge at (5, 9) at step 1817, confirmed by 703 confirming observations.",provenance,"knowledge_banking:(5, 9)",True
v1_6,5,317470319,2.0,320000,what_learned,"I banked knowledge at (6, 8) at step 1821, confirmed by 1218 confirming observations.",provenance,"knowledge_banking:(6, 8)",True
v1_6,5,317470319,2.0,320000,what_learned,"This knowledge at (6, 8) derives from a threat that was flagged earlier (record: threat:(6, 8)). The structural transformation connected them.",provenance,"threat:(6, 8)",True
v1_6,5,317470319,2.0,320000,what_learned,"I mastered the attractor at (11, 5) at step 2199, confirmed by 984 confirming observations.",provenance,"mastery:(11, 5)",True
v1_6,5,317470319,2.0,320000,what_learned,"I mastered the attractor at (3, 3) at step 2317, confirmed by 1406 confirming observations.",provenance,"mastery:(3, 3)",True
v1_6,5,317470319,2.0,320000,what_learned,"I banked knowledge at (14, 13) at step 11290, confirmed by 1331 confirming observations.",provenance,"knowledge_banking:(14, 13)",True
v1_6,5,317470319,2.0,320000,what_learned,"The end-state activated at step 20890, confirmed by 299109 confirming observations.",provenance,end_state_activation,True
v1_6,5,317470319,2.0,320000,what_learned,"I mastered the attractor at (15, 16) at step 20890, confirmed by 634 confirming observations.",provenance,"mastery:(15, 16)",True
v1_6,5,317470319,2.0,320000,what_learned,"I banked the end-state at step 25326, confirmed by 1031 confirming observations.",provenance,"end_state_banking:(5, 16)",True
v1_6,5,317470319,2.0,320000,how_related,I first perceived the GREEN colour cell at step 215. This was my first encounter with the GREEN family.,family,green_cell_registered,True
v1_6,5,317470319,2.0,320000,how_related,I mastered the GREEN attractor (SQUARE_2D) at step 424. This completed the acquirable tier of the GREEN family.,family,green_attractor_mastered,True
v1_6,5,317470319,2.0,320000,how_related,I banked the GREEN knowledge cell (SPHERE_3D) at step 1639. This completed the bankable tier of the GREEN family. The cross-reference to the GREEN attractor is complete.,family,green_knowledge_banked,True
v1_6,5,317470319,2.0,320000,how_related,I first perceived the YELLOW colour cell at step 84. This was my first encounter with the YELLOW family.,family,yellow_cell_registered,True
v1_6,5,317470319,2.0,320000,how_related,I mastered the YELLOW attractor (TRIANGLE_2D) at step 1238. This completed the acquirable tier of the YELLOW family.,family,yellow_attractor_mastered,True
v1_6,5,317470319,2.0,320000,how_related,I banked the YELLOW knowledge cell (PYRAMID_3D) at step 1816. This completed the bankable tier of the YELLOW family. The cross-reference to the YELLOW attractor is complete.,family,yellow_knowledge_banked,True
v1_6,5,317470319,2.0,320000,how_related,"My family traversal narrative contains 6 events across both families, in this order: 84:colour_registered:YELLOW|215:colour_registered:GREEN|424:attractor_mastered:GREEN|1238:attractor_mastered:YELLOW|1639:knowledge_banked:GREEN|1816:knowledge_banked:YELLOW.",family,family_traversal_narrative,True
v1_6,5,317470319,2.0,320000,how_related,"The two families share the same form-progression structure (Measure 2 = 1.0): both progress from a flat colour cell through a 2D acquirable form to a 3D bankable form. This parallelism is a structural assertion of the prepared environment, not a finding about my behaviour.",comparison,form_progression_parallelism,True
v1_6,5,317470319,2.0,320000,how_related,The tier-ordering similarity between the two families is 0.0 (Measure 1). A value of 0.0 indicates that both families were traversed in the same tier order.,comparison,tier_structure_similarity,True
v1_6,5,317470319,2.0,320000,how_related,My traversal-sequence distance between the two families is 0.700351 (Measure 3). I entered the GREEN family first. The traversal pattern was interleaved. This is my developmental tempo for this run: the degree to which the two family arcs were separated or interleaved in time.,comparison,traversal_sequence_distance,True
v1_6,5,317470319,2.0,320000,where_surprised,"I encountered (5, 8) (YELLOW family) at step 1028 before my precondition was met. I paid the cost and did not receive the transformation. I was aware of this cell before I was ready for it. The transformation eventually fired at step 1238. The resolution window was 210 steps: the developmental distance between awareness and readiness.",prediction_error,encounter:0,True
v1_6,5,317470319,2.0,320000,where_surprised,"I entered (5, 9) (unaffiliated cell) at step 1790 with the precondition already met. No prediction error was recorded: the transformation followed without surprise.",prediction_error,encounter:1,True
v1_6,5,317470319,2.0,320000,where_surprised,"I encountered (6, 8) (unaffiliated cell) at step 1027 before my precondition was met. I paid the cost and did not receive the transformation. I was aware of this cell before I was ready for it. The transformation eventually fired at step 1238. The resolution window was 211 steps: the developmental distance between awareness and readiness.",prediction_error,encounter:2,True
v1_6,5,317470319,2.0,320000,where_surprised,"I encountered (6, 8) (unaffiliated cell) at step 1029 before my precondition was met. I paid the cost and did not receive the transformation. I was aware of this cell before I was ready for it. The transformation eventually fired at step 1238. The resolution window was 209 steps: the developmental distance between awareness and readiness.",prediction_error,encounter:3,True
v1_6,5,317470319,2.0,320000,where_surprised,"I encountered (6, 8) (unaffiliated cell) at step 1031 before my precondition was met. I paid the cost and did not receive the transformation. I was aware of this cell before I was ready for it. The transformation eventually fired at step 1238. The resolution window was 207 steps: the developmental distance between awareness and readiness.",prediction_error,encounter:4,True
v1_6,5,317470319,2.0,320000,where_surprised,"I entered (14, 13) (unaffiliated cell) at step 2199 with the precondition already met. No prediction error was recorded: the transformation followed without surprise.",prediction_error,encounter:5,True
v1_6,5,317470319,2.0,320000,where_surprised,"I entered (14, 14) (GREEN family) at step 424 with the precondition already met. No prediction error was recorded: the transformation followed without surprise.",prediction_error,encounter:6,True
v1_6,6,1985008449,2.0,320000,what_learned,"I flagged (14, 13) as a threat at step 630, supported by 2 confirming observations. This flag was later disconfirmed (1 disconfirming observation) when the cell transformed. The cell transformed at step 10922.",provenance,"threat:(14, 13)",True
v1_6,6,1985008449,2.0,320000,what_learned,"I mastered the attractor at (15, 16) at step 822, confirmed by 919 confirming observations.",provenance,"mastery:(15, 16)",True
v1_6,6,1985008449,2.0,320000,what_learned,"I flagged (14, 14) as a threat at step 5271, supported by 1 confirming observation. This flag was later disconfirmed (1 disconfirming observation) when the cell transformed. The cell transformed at step 91566.",provenance,"threat:(14, 14)",True
v1_6,6,1985008449,2.0,320000,what_learned,"I mastered the attractor at (9, 10) at step 10450, confirmed by 1039 confirming observations.",provenance,"mastery:(9, 10)",True
v1_6,6,1985008449,2.0,320000,what_learned,"I flagged (6, 8) as a threat at step 10457, supported by 0 confirming observations. This flag was later disconfirmed (1 disconfirming observation) when the cell transformed. The cell transformed at step 10605.",provenance,"threat:(6, 8)",True
v1_6,6,1985008449,2.0,320000,what_learned,"I mastered the attractor at (11, 5) at step 10605, confirmed by 1539 confirming observations.",provenance,"mastery:(11, 5)",True
v1_6,6,1985008449,2.0,320000,what_learned,"I mastered the attractor at (16, 3) at step 10922, confirmed by 1036 confirming observations.",provenance,"mastery:(16, 3)",True
v1_6,6,1985008449,2.0,320000,what_learned,"I banked knowledge at (14, 13) at step 12238, confirmed by 1865 confirming observations.",provenance,"knowledge_banking:(14, 13)",True
v1_6,6,1985008449,2.0,320000,what_learned,"This knowledge at (14, 13) derives from a threat that was flagged earlier (record: threat:(14, 13)). The structural transformation connected them.",provenance,"threat:(14, 13)",True
v1_6,6,1985008449,2.0,320000,what_learned,"I banked knowledge at (5, 8) at step 33946, confirmed by 1146 confirming observations.",provenance,"knowledge_banking:(5, 8)",True
v1_6,6,1985008449,2.0,320000,what_learned,"I banked knowledge at (5, 9) at step 33947, confirmed by 1226 confirming observations.",provenance,"knowledge_banking:(5, 9)",True
v1_6,6,1985008449,2.0,320000,what_learned,"I banked knowledge at (6, 8) at step 33951, confirmed by 926 confirming observations.",provenance,"knowledge_banking:(6, 8)",True
v1_6,6,1985008449,2.0,320000,what_learned,"This knowledge at (6, 8) derives from a threat that was flagged earlier (record: threat:(6, 8)). The structural transformation connected them.",provenance,"threat:(6, 8)",True
v1_6,6,1985008449,2.0,320000,what_learned,"I mastered the attractor at (3, 3) at step 34089, confirmed by 45 confirming observations.",provenance,"mastery:(3, 3)",True
v1_6,6,1985008449,2.0,320000,what_learned,"I mastered the attractor at (4, 15) at step 91566, confirmed by 776 confirming observations.",provenance,"mastery:(4, 15)",True
v1_6,6,1985008449,2.0,320000,what_learned,"The end-state activated at step 92269, confirmed by 227730 confirming observations.",provenance,end_state_activation,True
v1_6,6,1985008449,2.0,320000,what_learned,"I banked knowledge at (14, 14) at step 92269, confirmed by 1153 confirming observations.",provenance,"knowledge_banking:(14, 14)",True
v1_6,6,1985008449,2.0,320000,what_learned,"This knowledge at (14, 14) derives from a threat that was flagged earlier (record: threat:(14, 14)). The structural transformation connected them.",provenance,"threat:(14, 14)",True
v1_6,6,1985008449,2.0,320000,what_learned,"I banked the end-state at step 137529, confirmed by 371 confirming observations.",provenance,"end_state_banking:(2, 2)",True
v1_6,6,1985008449,2.0,320000,how_related,I first perceived the GREEN colour cell at step 215. This was my first encounter with the GREEN family.,family,green_cell_registered,True
v1_6,6,1985008449,2.0,320000,how_related,I mastered the GREEN attractor (SQUARE_2D) at step 91566. This completed the acquirable tier of the GREEN family.,family,green_attractor_mastered,True
v1_6,6,1985008449,2.0,320000,how_related,I banked the GREEN knowledge cell (SPHERE_3D) at step 92269. This completed the bankable tier of the GREEN family. The cross-reference to the GREEN attractor is complete.,family,green_knowledge_banked,True
v1_6,6,1985008449,2.0,320000,how_related,I first perceived the YELLOW colour cell at step 84. This was my first encounter with the YELLOW family.,family,yellow_cell_registered,True
v1_6,6,1985008449,2.0,320000,how_related,I mastered the YELLOW attractor (TRIANGLE_2D) at step 10922. This completed the acquirable tier of the YELLOW family.,family,yellow_attractor_mastered,True
v1_6,6,1985008449,2.0,320000,how_related,I banked the YELLOW knowledge cell (PYRAMID_3D) at step 33946. This completed the bankable tier of the YELLOW family. The cross-reference to the YELLOW attractor is complete.,family,yellow_knowledge_banked,True
v1_6,6,1985008449,2.0,320000,how_related,"My family traversal narrative contains 6 events across both families, in this order: 84:colour_registered:YELLOW|215:colour_registered:GREEN|10922:attractor_mastered:YELLOW|33946:knowledge_banked:YELLOW|91566:attractor_mastered:GREEN|92269:knowledge_banked:GREEN.",family,family_traversal_narrative,True
v1_6,6,1985008449,2.0,320000,how_related,"The two families share the same form-progression structure (Measure 2 = 1.0): both progress from a flat colour cell through a 2D acquirable form to a 3D bankable form. This parallelism is a structural assertion of the prepared environment, not a finding about my behaviour.",comparison,form_progression_parallelism,True
v1_6,6,1985008449,2.0,320000,how_related,The tier-ordering similarity between the two families is 0.0 (Measure 1). A value of 0.0 indicates that both families were traversed in the same tier order.,comparison,tier_structure_similarity,True
v1_6,6,1985008449,2.0,320000,how_related,My traversal-sequence distance between the two families is 0.743468 (Measure 3). I entered the YELLOW family first. The traversal pattern was interleaved. This is my developmental tempo for this run: the degree to which the two family arcs were separated or interleaved in time.,comparison,traversal_sequence_distance,True
v1_6,6,1985008449,2.0,320000,where_surprised,"I entered (5, 8) (YELLOW family) at step 10922 with the precondition already met. No prediction error was recorded: the transformation followed without surprise.",prediction_error,encounter:0,True
v1_6,6,1985008449,2.0,320000,where_surprised,"I entered (5, 9) (unaffiliated cell) at step 822 with the precondition already met. No prediction error was recorded: the transformation followed without surprise.",prediction_error,encounter:1,True
v1_6,6,1985008449,2.0,320000,where_surprised,"I encountered (6, 8) (unaffiliated cell) at step 10457 before my precondition was met. I paid the cost and did not receive the transformation. I was aware of this cell before I was ready for it. The transformation eventually fired at step 10605. The resolution window was 148 steps: the developmental distance between awareness and readiness.",prediction_error,encounter:2,True
v1_6,6,1985008449,2.0,320000,where_surprised,"I encountered (14, 13) (unaffiliated cell) at step 620 before my precondition was met. I paid the cost and did not receive the transformation. I was aware of this cell before I was ready for it. The transformation eventually fired at step 10922. The resolution window was 10302 steps: the developmental distance between awareness and readiness.",prediction_error,encounter:3,True
v1_6,6,1985008449,2.0,320000,where_surprised,"I encountered (14, 13) (unaffiliated cell) at step 622 before my precondition was met. I paid the cost and did not receive the transformation. I was aware of this cell before I was ready for it. The transformation eventually fired at step 10922. The resolution window was 10300 steps: the developmental distance between awareness and readiness.",prediction_error,encounter:4,True
v1_6,6,1985008449,2.0,320000,where_surprised,"I encountered (14, 13) (unaffiliated cell) at step 630 before my precondition was met. I paid the cost and did not receive the transformation. I was aware of this cell before I was ready for it. The transformation eventually fired at step 10922. The resolution window was 10292 steps: the developmental distance between awareness and readiness.",prediction_error,encounter:5,True
v1_6,6,1985008449,2.0,320000,where_surprised,"I encountered (14, 14) (GREEN family) at step 621 before my precondition was met. I paid the cost and did not receive the transformation. I was aware of this cell before I was ready for it. The transformation eventually fired at step 91566. The resolution window was 90945 steps: the developmental distance between awareness and readiness.",prediction_error,encounter:6,True
v1_6,6,1985008449,2.0,320000,where_surprised,"I encountered (14, 14) (GREEN family) at step 5271 before my precondition was met. I paid the cost and did not receive the transformation. I was aware of this cell before I was ready for it. The transformation eventually fired at step 91566. The resolution window was 86295 steps: the developmental distance between awareness and readiness.",prediction_error,encounter:7,True
v1_6,7,1604401818,2.0,320000,what_learned,"I mastered the attractor at (4, 15) at step 970, confirmed by 863 confirming observations.",provenance,"mastery:(4, 15)",True
v1_6,7,1604401818,2.0,320000,what_learned,"I banked knowledge at (14, 14) at step 2201, confirmed by 1277 confirming observations.",provenance,"knowledge_banking:(14, 14)",True
v1_6,7,1604401818,2.0,320000,what_learned,"I mastered the attractor at (15, 16) at step 2206, confirmed by 1282 confirming observations.",provenance,"mastery:(15, 16)",True
